,ZipCode,2017.0,2018.0,2019.0,2020.0,2021.0,2017.0->2018.0,2018.0->2019.0,2019.0->2020.0,2020.0->2021.0,2017.0->2018.0PERCENT,2018.0->2019.0PERCENT,2019.0->2020.0PERCENT,2020.0->2021.0PERCENT,2018.0->2019.0PERCENT_norm,2017.0_norm,2019.0->2020.0_norm,2020.0->2021.0PERCENT_norm,2019.0_norm,2021.0_norm,2020.0->2021.0_norm,2017.0->2018.0_norm,2019.0->2020.0PERCENT_norm,2020.0_norm,2018.0->2019.0_norm,2018.0_norm,2017.0->2018.0PERCENT_norm
43,11210,9360484.0,9060206.0,9065146.0,2710022.957,3147136.0,-300278.0,4940.0,-6355123.043,437113.04300000006,-3.2079324103326283,0.05452414658121461,-70.10502691296973,16.12949594655408,0.49470059936009086,0.05909446332257041,0.9337010580219618,0.3481099244112973,0.05829026614735447,0.04615634905515823,0.05131729327710007,0.6668080359558528,0.08089699158281355,0.04588131750645915,0.529198560739624,0.058722788685523344,0.46166135764951505
44,11211,36069311.0,32844871.0,32695119.0,13371641.804,17616601.0,-3224440.0,-149752.0,-19323477.196000002,4244959.196,-8.939566380960258,-0.45593724511811906,-59.10202436027225,31.74598346427558,0.48059408964364103,0.2387519042944373,0.791589403516888,0.773789484377778,0.21948058825298572,0.27545858855243815,0.5432992723592036,0.06971602333430461,0.5257246427955035,0.2383701306493622,0.5032689434282704,0.22259980573013757,0.2836765125503413
45,11212,10531237.0,11151428.0,11066517.0,5267203.924,5683182.0,620191.0,-84911.0,-5799313.076,415978.07600000035,5.8890612755177765,-0.7614361138322374,-52.40414012828065,7.897512266510081,0.4721516827741741,0.06696955600223531,0.9397918134924629,0.12371969667309118,0.0719424881005014,0.08634588109854191,0.04858660971618394,0.8547609222069372,0.7965056497744493,0.09204960924462759,0.514137652321332,0.07313136763074171,0.7441509618952912
46,11213,23481043.0,22040649.0,22207448.0,9058164.923,10589489.0,-1440394.0,166799.0,-13149283.077,1531324.0769999996,-6.134284580118524,0.7567789859545424,-59.211139780671786,16.905455906546198,0.514107286870904,0.1540766763202533,0.8592483316379721,0.36926130649681543,0.14793962345256517,0.16409769726874454,0.19269173132173362,0.4340048748922629,0.5213133417951679,0.16049302237357044,0.556329517275181,0.1481584094419075,0.370789131629133
47,11214,9604654.0,9684839.0,9800361.0,4309778.89,5110004.0,80185.0,115522.0,-5490582.11,800225.1100000003,0.8348556855874246,1.1928128077296896,-56.024284309526976,18.567660439767952,0.526157003937841,0.0607368775462314,0.9431749928734069,0.41457024638955275,0.06330548739483079,0.07726254601804157,0.09823215962759821,0.7444957353370881,0.6501510319796637,0.07476390328264597,0.5477344187123964,0.06302652778748793,0.5872023493996077
48,11215,6797266.0,7070163.0,7252286.0,2959906.0640000002,3615917.0,272897.0,182123.0,-4292379.936,656010.9359999998,4.014805364392095,2.575937782481111,-59.18657835612109,22.16323497487857,0.5643794164702418,0.041852927910587444,0.9563053015748643,0.5125796472996933,0.04592395970542943,0.05358527148828028,0.07959937566380472,0.7838460845777676,0.5223063071917491,0.05039279961636646,0.5588981404468976,0.045011335922555476,0.685949557247432
49,11216,8520622.0,8412814.0,8544330.0,3131777.7939999998,3625579.0,-107808.0,131516.0,-5412552.206,493801.20600000024,-1.2652597427746473,1.563281917322789,-63.346713036598544,15.767440683245368,0.5363948518517098,0.05344511534897673,0.9440300712146895,0.3382408981661889,0.054737553717350146,0.05373838829239313,0.058641526847118715,0.7061089706062823,0.3541210386905104,0.053495835449412256,0.5504153479089792,0.054262239427480534,0.5219873127934797
50,11217,46222292.0,47553768.0,47765449.0,16729162.172,19283099.0,1331476.0,211681.0,-31036286.828,2553936.8279999997,2.8805927667974576,0.4451403304150367,-64.97643689688755,15.26637617438239,0.5054952080851713,0.3070461272004446,0.6632364347385468,0.32458271034350666,0.3222818630127223,0.3018681153398997,0.3248155159644517,1.0,0.2882348195948047,0.29898804618489055,0.5638526799737573,0.3239445236135501,0.6507287712504666
51,11218,1137998.0,1149528.0,1177275.0,538215.107,612635.0,11530.0,27747.0,-639059.893,74419.89300000004,1.0131827999697716,2.413773305217446,-54.28297492089784,13.827165390212661,0.559898030000312,0.003785752341477834,0.9963396304975651,0.2853522103601294,0.004483667755656448,0.005991301120898363,0.004456551911291464,0.7304768977601918,0.7205484132098087,0.006670694671393916,0.533021491350257,0.004217992698678258,0.5927399542070636
52,11221,25840160.0,24731113.0,23926351.0,9686586.86,13026678.0,-1109047.0,-804762.0,-14239764.14,3340091.1400000006,-4.291950978631711,-3.2540468356600045,-59.51498471287996,34.481610378085236,0.40326882906855793,0.16994532241142113,0.8472984676659481,0.8483581387939191,0.15966500833719183,0.20272061081655962,0.4263883576027546,0.5016634543779795,0.5090295468146873,0.1718387846393197,0.39347555634225645,0.1666957827782955,0.4279992504821565
53,11222,5699942.0,5739282.0,6226141.0,2482886.992,3226545.0,39340.0,486859.0,-3743254.008,743658.0079999999,0.6901824615057487,8.482925216081036,-60.12157463186265,29.95134335135298,0.7276179629734897,0.03447175681846076,0.9623228110628868,0.7248705701404905,0.038924178407453214,0.047414768874843305,0.09092356740126216,0.7361554917884998,0.48450642527417503,0.041780520718247165,0.6099782729747117,0.03584152805175497,0.5827098012867779
54,11223,30086172.0,29481180.0,29642507.0,13148968.914,15604211.0,-604992.0,161327.0,-16493538.086,2455242.085999999,-2.010863994262879,0.5472202944386894,-55.6415086146391,18.672506582518785,0.5083161697245242,0.19850620418492015,0.8226008429274692,0.41742817842194546,0.19865739427203977,0.2435676006173672,0.312063941309603,0.6045877159004104,0.665625827380537,0.2343499118692413,0.5554122955317958,0.19942387925230762,0.49883400993316335
55,11224,5826133.0,5634359.0,5612531.0,2301366.982,2837298.0,-191774.0,-21828.0,-3311164.018,535931.0180000002,-3.2916172699799335,-0.3874087540392793,-58.99591499806416,23.287507911243694,0.4824878622990796,0.03532058301864097,0.9670578007654757,0.5432254636710789,0.034738477748919395,0.041246247176383984,0.06408478990274062,0.6889637413297303,0.5300144153495534,0.03850329126669726,0.5247116836148191,0.035118605603220505,0.4590626856376942
56,11225,19254044.0,19376130.0,19333490.0,7811831.773,9356483.0,122086.0,-42640.0,-11521658.227,1544651.227,0.6340797808501943,-0.22006458462035505,-59.59430101342282,19.773226970129738,0.4871123886399271,0.1256436858586864,0.8770844007041121,0.44743199136084433,0.12833510609919976,0.14455785684523315,0.19441362799745895,0.7530516061885852,0.5058229599303906,0.1379912623437921,0.5212231567647954,0.1297997978920413,0.5809676406782499
57,11226,22523010.0,21840474.0,21555946.0,9568294.827,11302936.0,-682536.0,-284528.0,-11987651.173,1734641.1730000004,-3.0303942501468497,-1.3027556086923753,-55.61180740107625,18.12905229576702,0.4571924148684712,0.1476324488314684,0.871977890829192,0.4026145155298343,0.14349544498344619,0.1754039200532508,0.21896074095398974,0.5887538109981768,0.6668265833563766,0.16970309648884357,0.4806776646112988,0.14677919800937708,0.4671744630051241
